MODULE;DATA_ID;WORKSHEET;CELL_REF;RC_CODE;TYPE;LENGTH;MONETARY;CLOSED_LIST;DEFAULT_LIST_VALUE;SHORT_DESCRIPTION;Comment
Counterparty Detailed;CPD_NL_WS_P_E_N_NY_EB_R14S03_***;CDR - SCR hyp;N3284:HE3284;R3284C14:R3284C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - next year expected: Net Earned Premiums - existing business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_FL_P_E_N_NY_EB_R14S03_***;CDR - SCR hyp;N3285:HE3285;R3285C14:R3285C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - next year expected: Net Earned Premiums - existing business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_EQ_P_E_N_NY_EB_R14S03_***;CDR - SCR hyp;N3286:HE3286;R3286C14:R3286C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - next year expected: Net Earned Premiums - existing business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_HA_P_E_N_NY_EB_R14S03_***;CDR - SCR hyp;N3287:HE3287;R3287C14:R3287C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - next year expected: Net Earned Premiums - existing business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_PR_E_N_NY_NB_R14_S03_***;CDR - SCR hyp;N3288:HE3288;R3288C14:R3288C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - Premiums Next year expectation - New business - Net Earned - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_P_E_N_NY_NB_R14S03_***;CDR - SCR hyp;N3289:HE3289;R3289C14:R3289C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - next year expected: Net Earned Premiums - new business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_FL_P_E_N_NY_NB_R14S03_***;CDR - SCR hyp;N3290:HE3290;R3290C14:R3290C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - next year expected: Net Earned Premiums - new business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_EQ_P_E_N_NY_NB_R14S03_***;CDR - SCR hyp;N3291:HE3291;R3291C14:R3291C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - next year expected: Net Earned Premiums - new business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_HA_P_E_N_NY_NB_R14S03_***;CDR - SCR hyp;N3292:HE3292;R3292C14:R3292C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - next year expected: Net Earned Premiums - new business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_EXPPV_FP_EX_R14_S03_***;CDR - SCR hyp;N3293:HE3293;R3293C14:R3293C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - Premiums - expected present value - FP(existing) - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_EXPPV_FP_EX_R14S03_***;CDR - SCR hyp;N3294:HE3294;R3294C14:R3294C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - expected present value - FP(existing) - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_FL_EXPPV_FP_EX_R14S03_***;CDR - SCR hyp;N3295:HE3295;R3295C14:R3295C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - expected present value - FP(existing) - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_EQ_EXPPV_FP_EX_R14S03_***;CDR - SCR hyp;N3296:HE3296;R3296C14:R3296C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - expected present value - FP(existing) - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_HA_EXPPV_FP_EX_R14S03_***;CDR - SCR hyp;N3297:HE3297;R3297C14:R3297C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - expected present value - FP(existing) - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_EXPPV_FP_FU_EB_R14S03_***;CDR - SCR hyp;N3298:HE3298;R3298C14:R3298C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - Premiums - expected present value - Existing business - FP(future) - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_EP_FP_FU_EB_R14S03_***;CDR - SCR hyp;N3299:HE3299;R3299C14:R3299C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - expected present value - FP(future) - existing business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_FL_EP_FP_FU_EB_R14S03_***;CDR - SCR hyp;N3300:HE3300;R3300C14:R3300C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - expected present value - FP(future) - existing business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_EQ_EP_FP_FU_EB_R14S03_***;CDR - SCR hyp;N3301:HE3301;R3301C14:R3301C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - expected present value - FP(future) - existing business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_HA_EP_FP_FU_EB_R14S03_***;CDR - SCR hyp;N3302:HE3302;R3302C14:R3302C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - expected present value - FP(future) - existing business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_EXPPV_FP_FU_NB_R14S03_***;CDR - SCR hyp;N3303:HE3303;R3303C14:R3303C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - Premiums - expected present value - New business - FP(future) - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_EP_FP_FU_NB_R14S03_***;CDR - SCR hyp;N3304:HE3304;R3304C14:R3304C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - expected present value - FP(future) - new business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_FL_EP_FP_FU_NB_R14S03_***;CDR - SCR hyp;N3305:HE3305;R3305C14:R3305C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - expected present value - FP(future) - new business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_EQ_EP_FP_FU_NB_R14S03_***;CDR - SCR hyp;N3306:HE3306;R3306C14:R3306C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - expected present value - FP(future) - new business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_HA_EP_FP_FU_NB_R14S03_***;CDR - SCR hyp;N3307:HE3307;R3307C14:R3307C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - expected present value - FP(future) - new business - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_PCO_N_R14_S03_***;CDR - SCR hyp;N3308:HE3308;R3308C14:R3308C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - net PCO - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_PCO_N_R14_S03_***;CDR - SCR hyp;N3309:HE3309;R3309C14:R3309C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - net PCO - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_FL_PCO_N_R14_S03_***;CDR - SCR hyp;N3310:HE3310;R3310C14:R3310C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - net PCO - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_EQ_PCO_N_R14_S03_***;CDR - SCR hyp;N3311:HE3311;R3311C14:R3311C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - net PCO - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_HA_PCO_N_R14_S03_***;CDR - SCR hyp;N3312:HE3312;R3312C14:R3312C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - net PCO - Region 14 - Segment 3;
Counterparty Detailed;CPD_NL_PR_E_N_R14_S04_***;CDR - SCR hyp;N3314:HE3314;R3314C14:R3314C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_PR_E_N_R14_S04_***;CDR - SCR hyp;N3315:HE3315;R3315C14:R3315C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - Net earned Premiums - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_FL_PR_E_N_R14_S04_***;CDR - SCR hyp;N3316:HE3316;R3316C14:R3316C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - Net earned Premiums - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_EQ_PR_E_N_R14_S04_***;CDR - SCR hyp;N3317:HE3317;R3317C14:R3317C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - Net earned Premiums - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_HA_PR_E_N_R14_S04_***;CDR - SCR hyp;N3318:HE3318;R3318C14:R3318C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - Net earned Premiums - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_PR_E_N_NY_EB_R14_S04_***;CDR - SCR hyp;N3319:HE3319;R3319C14:R3319C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - Premiums Next year expectation - Existing business - Net Earned - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_P_E_N_NY_EB_R14S04_***;CDR - SCR hyp;N3320:HE3320;R3320C14:R3320C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - next year expected: Net Earned Premiums - existing business - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_FL_P_E_N_NY_EB_R14S04_***;CDR - SCR hyp;N3321:HE3321;R3321C14:R3321C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - next year expected: Net Earned Premiums - existing business - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_EQ_P_E_N_NY_EB_R14S04_***;CDR - SCR hyp;N3322:HE3322;R3322C14:R3322C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - next year expected: Net Earned Premiums - existing business - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_HA_P_E_N_NY_EB_R14S04_***;CDR - SCR hyp;N3323:HE3323;R3323C14:R3323C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - next year expected: Net Earned Premiums - existing business - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_PR_E_N_NY_NB_R14_S04_***;CDR - SCR hyp;N3324:HE3324;R3324C14:R3324C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - Premiums Next year expectation - New business - Net Earned - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_P_E_N_NY_NB_R14S04_***;CDR - SCR hyp;N3325:HE3325;R3325C14:R3325C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - next year expected: Net Earned Premiums - new business - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_FL_P_E_N_NY_NB_R14S04_***;CDR - SCR hyp;N3326:HE3326;R3326C14:R3326C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - next year expected: Net Earned Premiums - new business - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_EQ_P_E_N_NY_NB_R14S04_***;CDR - SCR hyp;N3327:HE3327;R3327C14:R3327C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - next year expected: Net Earned Premiums - new business - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_HA_P_E_N_NY_NB_R14S04_***;CDR - SCR hyp;N3328:HE3328;R3328C14:R3328C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - next year expected: Net Earned Premiums - new business - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_EXPPV_FP_EX_R14_S04_***;CDR - SCR hyp;N3329:HE3329;R3329C14:R3329C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - Premiums - expected present value - FP(existing) - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_EXPPV_FP_EX_R14S04_***;CDR - SCR hyp;N3330:HE3330;R3330C14:R3330C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - expected present value - FP(existing) - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_FL_EXPPV_FP_EX_R14S04_***;CDR - SCR hyp;N3331:HE3331;R3331C14:R3331C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Flood - Other regions - expected present value - FP(existing) - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_EQ_EXPPV_FP_EX_R14S04_***;CDR - SCR hyp;N3332:HE3332;R3332C14:R3332C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Earthquake - Other regions - expected present value - FP(existing) - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_HA_EXPPV_FP_EX_R14S04_***;CDR - SCR hyp;N3333:HE3333;R3333C14:R3333C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Hail - Other regions - expected present value - FP(existing) - Region 14 - Segment 4;
Counterparty Detailed;CPD_NL_EXPPV_FP_FU_EB_R14S04_***;CDR - SCR hyp;N3334:HE3334;R3334C14:R3334C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life underwriting risk input - Premium and reserve risk - Premiums - expected present value - Existing business - FP(future) - per Segment - Region 14;
Counterparty Detailed;CPD_NL_WS_EP_FP_FU_EB_R14S04_***;CDR - SCR hyp;N3335:HE3335;R3335C14:R3335C213;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - per counterparty - Non-life catastrophe risk - Windstorm - Other regions - expected present value - FP(future) - existing business - Region 14 - Segment 4;
